,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,main_artist,song_name
463,0.364,0.628,10,-6.142,1,0.0319,0.238,0.0,0.0931,0.612,93.792,7M0dIdZWN1FDcveRdoOzbZ,228760,3,Yuuri,ビリミリオン
464,0.628,0.775,2,-4.479,1,0.0535,0.159,0.0,0.33,0.674,106.382,3cBghvTcQNDNkW98Y4eGaP,278119,3,Tani Yuuki,W / X / Y
465,0.733,0.598,4,-9.453,0,0.0377,0.0307,1.7e-05,0.218,0.831,118.012,2Dzzhb1oV5ckgOjWZLraIB,197094,4,natori,Overdose
466,0.367,0.671,5,-4.604,1,0.0478,0.222,0.0,0.494,0.691,179.833,4JK1kDUdH9RTBQrrSO1QfR,230600,4,Yuuri,ベテルギウス
467,0.553,0.958,4,-3.159,0,0.073,0.0186,3.08e-05,0.297,0.541,170.045,7ajpbW6tBpqUI9foCtwlLw,196235,4,YOASOBI,祝福
468,0.48,0.669,5,-5.168,1,0.0431,0.0693,0.0,0.149,0.378,155.89,3YML5IHoqWbw9c9vJJvrvM,343253,4,Mrs. GREEN APPLE,Soranji
469,0.598,0.511,4,-6.015,1,0.0423,0.245,0.0,0.0732,0.652,171.845,5W7Y92LB4jWvu9NeEQ0GZl,219253,4,Macaroni Empitsu,なんでもないよ、
470,0.606,0.708,1,-6.983,1,0.0342,0.0205,0.000183,0.173,0.758,117.982,6rFRQKFyluXEJhM5ANu2XB,353340,4,OFFICIAL HIGE DANDISM,Nichijo
471,0.596,0.735,9,-6.362,1,0.0332,0.0748,0.0,0.269,0.524,108.106,4UALTBWz0OdQcjbTsjFceV,234324,4,Saucy Dog,Cinderella Boy
472,0.481,0.901,0,-5.629,1,0.163,0.0114,0.0,0.314,0.817,194.084,6wffxmLgeZTbvS1hYvLkht,288100,4,OFFICIAL HIGE DANDISM,Tattoo
473,0.424,0.761,10,-3.526,1,0.0305,0.0103,0.0,0.145,0.424,145.816,3RvdkNMcSy71m0aT6UF9Uf,288013,4,back number,水平線
474,0.818,0.777,7,-2.825,1,0.0625,0.195,0.0,0.731,0.688,114.001,6Pjzy9avwlVr4UAbxkQQmh,198520,4,XG,NEW DANCE
475,0.725,0.853,10,-3.193,1,0.0516,0.305,0.0,0.115,0.707,134.991,1zd35Y44Blc1CwwVbW3Qnk,248027,4,YOASOBI,群青
476,0.589,0.527,4,-8.332,1,0.0572,0.0932,0.000337,0.104,0.576,138.023,2vMc8rqFmqs7RFi8NDx0CJ,229333,4,Fujii Kaze,Garden
477,0.463,0.603,7,-5.464,1,0.0276,0.495,0.0,0.167,0.477,148.089,4kPlQKwtPrnqLgrmmKFSlA,286360,4,Yuuri,ドライフラワー
478,0.469,0.507,10,-6.21,1,0.0303,0.287,0.0,0.0773,0.469,170.028,2piySGAWgVwsRKm60SfOmF,240044,3,Aimyon,ai no hana
479,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,2N0SPREDYqILVEFSsWF5N5,182293,4,V,Love Me Again
480,0.427,0.689,9,-4.35,1,0.0354,0.0918,0.0,0.102,0.733,178.077,4QlSFkbRxZWkHDF1MqBaEY,276083,4,Vaundy,そんなbitterな話
481,0.445,0.94,7,-4.16,1,0.175,2.77e-05,1.34e-05,0.32,0.349,150.082,6zjk7Qbwb9DZ4ykUUoqknh,286000,4,10-FEET,第ゼロ感
482,0.49,0.987,7,-2.279,1,0.253,0.049,3.24e-06,0.406,0.451,175.064,6A8NfypDHuwiLWbo4a1yca,226813,4,Ado,New Genesis
483,0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,65FftemJ1DbbZ45DUfHJXE,212253,4,NewJeans,OMG
484,0.836,0.771,7,-4.441,1,0.106,0.435,0.0,0.172,0.664,123.977,69lJz2fXXptw0YU5hF3L47,177581,4,MUKADE,KIMINOMAMA
485,0.516,0.791,3,-1.927,1,0.0318,0.00345,0.0,0.141,0.48,96.921,278JqkBGkjDovOYAwE8TW7,324633,4,OFFICIAL HIGE DANDISM,115万キロのフィルム
486,0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,3r8RuvgbX9s7ammBn07D3W,185507,4,NewJeans,Ditto
487,0.747,0.867,0,-7.311,1,0.088,0.582,0.00413,0.114,0.684,124.015,3YgtkOxZsTuaZdL8McA1FQ,220653,4,Fred again..,adore u
488,0.62,0.935,1,-0.504,1,0.252,0.228,0.00443,0.0601,0.559,87.532,2ZWmmrWUgDBcPSLihBMvhg,177292,4,Chase & Status,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)"
489,0.504,0.976,0,-0.653,1,0.0946,0.00488,9.64e-05,0.139,0.368,175.048,602d2gJewoiF1FivuOMMwE,164571,4,Becky Hill,Disconnect
490,0.735,0.651,7,-9.25,0,0.112,0.329,0.000205,0.131,0.476,127.07,1ACFweuuvf6MHtptObgreR,169000,4,Jazzy,Giving Me
491,0.587,0.924,11,-5.433,0,0.0457,0.0311,0.0171,0.23,0.509,140.009,22dUzMFttcR3uU17NcOAIv,179162,4,Calvin Harris,Desire (with Sam Smith)
492,0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925,5VxmI3IdgAxWVvUnJoLuY2,117810,4,Charli XCX,Speed Drive (From Barbie The Album)
493,0.477,0.854,4,-5.274,0,0.0896,0.0213,1.67e-05,0.19,0.395,126.965,4bz8Z7squfs2Yji2DwoujR,191591,4,Sonny Fodera,Asking
494,0.775,0.817,1,-4.921,1,0.0656,0.127,0.00273,0.215,0.386,140.033,0ZVjgfaC2Ptrod9v6p9KFP,169535,4,Hannah Laing,Good Love
495,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,003vvx7Niy0yvhvHt4a68B,222973,4,The Killers,Mr. Brightside
496,0.808,0.634,2,-6.764,0,0.172,0.0851,0.0,0.127,0.569,100.03,4RoKNqyZ9622tcAeNPNv5k,153347,4,Burna Boy,City Boys
497,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,5aIVCx5tnk0ntmdiinnYvw,200256,4,Tyla,Water
498,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,086myS9r57YsLbJpU0TgK9,161124,4,Arctic Monkeys,Why'd You Only Call Me When You're High?
499,0.636,0.869,9,-5.289,1,0.0412,0.0378,0.0446,0.0808,0.306,143.011,5eTaQYBE1yrActixMAeLcZ,186496,4,Calvin Harris,Miracle (with Ellie Goulding)
500,0.742,0.839,5,-7.614,0,0.0618,0.00306,4.2e-05,0.106,0.346,126.03,3xIMkM5LgbVDkpO74O3Np3,156391,4,Troye Sivan,Rush
501,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,3JvrhDOgAt6p7K8mDyZwRd,204280,4,Vance Joy,Riptide
502,0.706,0.728,11,-4.606,0,0.332,0.155,0.0,0.0996,0.878,77.226,6kgaI3kHkqmRimeGQdS4Ga,208920,5,J Hus,Who Told You (feat. Drake)
503,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,1YLJVmuzeM2YSUkCCaTNUB,251840,4,Florence + The Machine,Dog Days Are Over
504,0.914,0.489,9,-7.722,1,0.0858,0.12,0.0,0.0852,0.559,108.072,3an1JVi8OsE0aG6dMS4Pes,136360,4,AYLIVA,Hässlich
505,0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,31nfdEooLEq7dn3UMcIeB5,178156,4,BENNETT,Vois sur ton chemin - Techno Mix
506,0.626,0.435,10,-8.812,1,0.336,0.506,0.000865,0.386,0.521,82.839,2EbO8k2jAHVRMVvUB77nNt,168147,4,AYLIVA,Weißes Haus
507,0.767,0.539,4,-8.518,0,0.0629,0.364,0.0397,0.0772,0.368,128.055,5YWu6dt50Nieq8qi572RF8,131524,4,SIRA,9 bis 9
508,0.774,0.7,1,-7.334,1,0.266,0.163,3.24e-05,0.169,0.624,81.99,3ilgxZl5g7MOQCUiky3VOG,147587,4,Pashanim,Ms. Jackson
509,0.837,0.944,0,-6.516,1,0.352,0.108,8.46e-05,0.107,0.681,169.975,7AOJcugo17Kr1WUheSI6Oq,157059,4,Luca-Dante Spadafora,Mädchen auf dem Pferd
510,0.49,0.379,0,-8.335,0,0.0318,0.747,3.05e-06,0.162,0.236,77.928,52Y1KkbSO4LI9MTCvZhP9Y,167947,4,AYLIVA,Scheine zählen
511,0.651,0.591,9,-5.972,0,0.0389,0.135,0.0,0.233,0.159,125.036,6XVSsVuzVUZ2zgRWB5xwef,141318,4,AYLIVA,In deinen Armen
512,0.38,0.545,5,-6.381,0,0.0451,0.114,0.000108,0.12,0.302,178.182,1VxlVMCopT232hOcBVybyj,157160,4,AYLIVA,Lass mich gehen
513,0.756,0.647,6,-5.488,0,0.159,0.279,4.69e-06,0.102,0.464,134.995,0gMTEHzNIyvxikxyUFFJxO,195466,4,Kontra K,Summertime
514,0.55,0.5,7,-5.779,0,0.045,0.285,0.0,0.116,0.351,115.016,7oQepKHmXDaPC3rgeLRvQu,167357,4,Udo Lindenberg,Komet
515,0.715,0.845,6,-4.183,1,0.137,0.0272,0.000709,0.21,0.647,170.028,4kcgrgZhd4h8chSAJ86mIq,137647,4,erobé,EWIGKEIT - REMIX
516,0.743,0.606,1,-8.774,0,0.161,0.0861,0.0,0.0913,0.292,93.123,2LCoh1sop5AYzRBVDHFoiK,146368,4,badmómzjay,Airplanes
517,0.792,0.679,9,-5.516,0,0.041,0.517,1.49e-05,0.0962,0.204,119.932,6JUeZ04YG6WIy937AgIPsR,151320,4,AYLIVA,Sie weiß (feat. Mero)
518,0.733,0.976,5,-5.305,1,0.045,0.0294,7.12e-05,0.25,0.523,144.989,0QlOkt8nkZ8zqu8xb2SHU8,163034,4,Niklas Dee,Not Fair
519,0.667,0.702,0,-8.49,0,0.169,0.219,4.3e-05,0.147,0.479,148.978,42Ztw2ZtZR3mtWjXpg0R5I,135302,4,Yung Yury,TABU.
520,0.828,0.438,2,-12.101,1,0.193,0.0794,0.0001,0.0878,0.619,107.089,7Mn6Tisa1wVvYusahnvjE5,96638,4,Sosa La M,Enchanté
521,0.735,0.806,2,-8.495,0,0.0678,0.253,0.000122,0.317,0.764,147.937,1CknK1sYAhoYxZEs5OfqEq,141026,4,Ski Aggu,mietfrei
522,0.692,0.732,8,-6.017,1,0.145,0.267,0.0,0.253,0.628,154.881,2FiJGvN3fiXMwms9IftNV0,188520,4,FiNCH,LiEBE AUF DER RÜCKBANK
523,0.726,0.853,9,-8.442,1,0.347,0.161,2.91e-05,0.0762,0.32,169.957,0SGtCOR4G9fx9PQq9shKkw,155671,4,Ski Aggu,Theater★
524,0.767,0.83,7,-8.78,1,0.206,0.209,0.836,0.0582,0.187,75.023,3AjSfp5FDvwtMU9XBsbS8j,139300,4,Creeds,Push Up - Main Edit
525,0.535,0.461,0,-7.578,0,0.0653,0.252,0.0,0.0665,0.321,169.472,0JryjPxWDTCBWgjTzuCrBY,171769,4,AYLIVA,Aber sie
526,0.69,0.84,11,-6.947,1,0.0573,0.0268,3.06e-05,0.363,0.493,129.935,2grS8y9w2vVp7sDJ3RnSx9,191365,4,twocolors,Cynical
527,0.648,0.707,9,-7.975,1,0.0817,0.152,0.0174,0.276,0.667,165.228,5FmcqoKNe4pZqWrCVlVASl,101695,4,SIRA,9 bis 9 Sped Up (Shirli Version)
528,0.79,0.979,11,-4.637,0,0.117,0.0177,0.000192,0.237,0.898,161.014,6tAKikIvnoWfUeZrfkopLL,146087,4,Ski Aggu,Friesenjung
529,0.478,0.665,4,-5.081,0,0.0447,0.118,0.000103,0.0958,0.0931,130.157,7pxyUIf4168eTcdry0kFue,142947,4,AYLIVA,Schwarzes Herz
530,0.701,0.857,0,-4.667,0,0.0432,0.0337,8.83e-05,0.122,0.232,164.965,6fsbuVwtZHq8bCfUOfmkNL,170580,4,Apache 207,Breaking your heart
531,0.549,0.869,6,-6.658,1,0.323,0.0355,0.000223,0.105,0.511,155.116,7MCNurIGh8Hg9SYaCPP9vv,156387,4,SDP,Ich will nur dass du weißt - IIVEN Remix
532,0.658,0.623,5,-5.882,0,0.334,0.362,0.00556,0.11,0.386,150.435,3dgOu83QnvkooEa4Jz2Msr,139234,5,Jazeek,Superstars
533,0.364,0.365,11,-9.496,0,0.0281,0.462,0.0,0.204,0.352,97.923,6UjSMW9LNAfLnzMKBvIHNh,152053,4,AYLIVA,Kal Yanimda
534,0.594,0.2,7,-8.837,0,0.059,0.907,0.0,0.147,0.311,109.814,77mILV6S1Tn90DC03KEcjP,167960,4,AYLIVA,Mir geht's gut :):
535,0.601,0.769,5,-5.504,0,0.394,0.0796,0.0,0.136,0.527,86.891,4evyMjgTKhrBfggfxFRAKr,172246,4,YAKARY,KETAMIN
536,0.505,0.833,7,-7.815,1,0.35,0.103,0.0539,0.612,0.138,164.934,5E3BK90EQQxmrDz3zLG2l9,120840,4,Baby B3ns,Schmetterling
537,0.862,0.729,0,-6.383,0,0.109,0.14,0.0,0.382,0.741,121.991,6sQeKztBbK0W1EVP7rDs78,162295,4,Jamal,BONITA (feat. AJ Tracey)
538,0.705,0.663,9,-5.289,0,0.0367,0.18,6.74e-06,0.0924,0.38,124.988,3IhM5Mber8KA0NaRNpK2px,140160,4,Tiësto,Lay Low
539,0.822,0.74,5,-9.163,1,0.0739,0.443,0.000893,0.0769,0.454,145.066,0dEvVBg3ArnuJ9WBnPzOcj,136552,4,Niclov,Feuer Wasser Sturm
540,0.743,0.809,8,-7.924,0,0.214,0.527,0.632,0.102,0.342,75.035,5TYmnScjaRecWuBqEaA7S5,155021,4,01099,Anders
541,0.602,0.363,1,-8.073,0,0.0387,0.406,0.0,0.133,0.194,121.964,7G2SsN4ZGxnye6WL8342gp,157827,3,AYLIVA,Schwer zu lieben
542,0.557,0.517,9,-10.967,1,0.0589,0.252,0.0,0.0795,0.185,139.959,5oUaUa8t6ld88QUCyYFb2H,198496,4,MilleniumKid,Unendlichkeit
543,0.795,0.732,0,-6.772,0,0.334,0.152,0.0,0.469,0.536,145.044,7H3DGTl4bKZAwxyhE5AflC,120744,4,6PM RECORDS,TRACKIES
544,0.534,0.747,1,-6.412,0,0.315,0.231,0.0,0.21,0.523,98.229,69zAnyBtarXinChSUq925t,196089,3,Werenoi,Magot
545,0.8,0.581,1,-5.925,0,0.244,0.126,3.82e-06,0.224,0.966,126.046,6z0GwK274ToNmvxfyYPuHw,217143,4,Jungeli,Petit génie
546,0.801,0.832,7,-4.579,0,0.208,0.677,2.86e-05,0.117,0.758,132.044,30D9x5LFgL2o9xidjX2wtE,189091,4,Soolking,Casanova
547,0.775,0.808,7,-4.568,0,0.0353,0.353,4.17e-05,0.207,0.638,125.013,2BvjmY4Mp5q1AHL0laetd6,189840,4,Heuss L'enfoiré,Saiyan
548,0.91,0.574,4,-5.952,0,0.0957,0.232,0.000128,0.323,0.587,115.025,73LBcJygFdRAiJfWkpnf2G,254609,4,Dave,Meridian
549,0.765,0.717,10,-7.877,0,0.349,0.456,1.01e-05,0.126,0.695,120.025,2ImdwbujxKFxN1UxEvf2dD,168620,4,KeBlack,LAISSE MOI
550,0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974,56y1jOTK0XSvJzVv9vHQBK,230480,4,Doja Cat,Paint The Town Red
551,0.724,0.593,9,-6.498,1,0.0766,0.508,0.0,0.196,0.624,141.901,4wNyrbY6B2Okii8VeKo2B2,152547,4,Tiakola,Meuda
552,0.784,0.784,9,-5.281,0,0.278,0.652,0.0,0.121,0.744,129.849,33KtDQsUTD89lXMCbgda0n,59129,4,Werenoi,Rolls Royce
553,0.764,0.564,6,-6.93,0,0.0802,0.395,0.0,0.0667,0.729,141.97,02RGARryimtGfuawXbKj8P,176110,4,Favé,Flashback
554,0.718,0.643,4,-7.473,0,0.16,0.441,0.0,0.113,0.645,131.825,0EzNyXyU7gHzj2TN8qYThj,176747,4,SDM,Bolide allemand
555,0.801,0.604,5,-6.525,0,0.21,0.463,0.00378,0.111,0.534,125.024,24JrEVHDfohup0ypuOV7os,162840,4,Werenoi,Laboratoire
556,0.79,0.768,10,-6.45,0,0.227,0.0027,6.28e-06,0.116,0.316,143.962,0sazgd7qckzMWxJ6IHcRFv,209557,4,Freeze corleone,Jour de plus
557,0.729,0.832,10,-6.094,0,0.217,0.559,8.21e-05,0.128,0.619,102.637,71meiqnCUXFSPIAk80ISq5,188906,3,Werenoi,CR
558,0.869,0.509,6,-8.586,0,0.225,0.262,0.00011,0.122,0.389,109.549,62np54NraH1s2cxZSf0EEK,163246,3,Werenoi,Bang
559,0.626,0.73,1,-7.154,1,0.295,0.0709,0.0,0.0964,0.511,111.261,0IzfVZmlCiwPZmjNkRJehY,219866,3,Freeze corleone,Shavkat
560,0.827,0.652,2,-4.888,0,0.175,0.344,0.0,0.144,0.533,119.93,4v9cohT8ERXNMbYs34JI7V,180050,4,Werenoi,Mauvaise
561,0.641,0.789,2,-6.896,1,0.416,0.388,0.0,0.152,0.581,122.56,2sMxeHjS9rQh9gB92rcRF9,287948,3,Freeze corleone,MW2
562,0.788,0.738,4,-4.933,0,0.159,0.231,1.8e-06,0.228,0.349,129.996,498fH7e28Y8ODSYksqertQ,171743,4,Werenoi,Les codes
563,0.545,0.779,3,-6.235,0,0.0751,0.243,1.66e-06,0.123,0.303,150.002,1DmW5Ep6ywYwxc2HMT5BG6,183375,4,Loreen,Tattoo
564,0.702,0.827,0,-6.274,1,0.108,0.0923,0.000612,0.665,0.304,96.0,4XwMoPc7s1E2V0Q5eKSzpA,180050,5,Werenoi,3x filtré
565,0.536,0.655,11,-7.636,0,0.22,0.011,0.000498,0.106,0.434,196.007,7d391WfC0HtftRcetDFQUy,179653,4,PLK,Nouvelles
566,0.663,0.792,1,-4.483,0,0.147,0.374,0.0,0.192,0.684,151.975,2QSswvVqhYPlZuWTua3uZb,169000,4,Werenoi,Tu connais
567,0.796,0.575,5,-8.069,1,0.339,0.0262,0.0,0.352,0.538,139.009,3jBIofMaOimfUgK4E3hBGB,220935,4,Freeze corleone,Ancelotti
568,0.713,0.59,2,-8.651,0,0.196,0.348,1.99e-06,0.123,0.578,138.065,7EO5oDxrq2dvYDgBjFvFYY,225137,4,No Limit,LA RUE
569,0.931,0.793,0,-4.666,0,0.133,0.0378,4.63e-06,0.0748,0.856,117.999,6IdcyYfBz9LG3SWIKVyNgh,166529,4,Becky G,Arranca (feat. Omega)
570,0.696,0.607,11,-6.72,0,0.152,0.354,0.0,0.159,0.392,91.452,3rkyVQEgaDR5nZvW10QOrQ,212093,3,Werenoi,Chemin d'or
571,0.69,0.716,8,-6.507,0,0.0963,0.597,0.0,0.124,0.769,145.861,3XuOt3wEdc1tgYlCigX1xS,166115,4,Kaaris,Une Autre
572,0.668,0.436,8,-7.932,0,0.391,0.174,0.0,0.0951,0.363,80.431,1JvMPB1mkcrQsnasBGMBYd,202187,4,Ninho,No love
573,0.669,0.718,9,-7.782,0,0.0438,0.0886,0.4,0.341,0.615,120.955,14VthBnru6kiREQUYAuNSL,163840,4,Trinix,Emorio
574,0.89,0.725,3,-5.213,1,0.0469,0.00989,0.00153,0.0954,0.762,122.004,6vHkJ4L8gqCwedvhXkSCsa,171211,4,Trinix,The Magic Key
575,0.777,0.701,6,-6.13,0,0.167,0.615,1.03e-06,0.0843,0.836,137.054,3Iy4j2lCqW8BXGkFk21U6F,187058,4,Ninho,Eurostar (feat. Central Cee)
576,0.813,0.791,11,-6.899,0,0.111,0.316,0.000165,0.124,0.404,94.063,55Q180Og5mkW2XeGPjB7yn,259628,4,Morad,Se Grita
577,0.768,0.644,5,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05,609E1JCInJncactoMmkDon,194543,4,ROSALÍA,BESO
578,0.536,0.62,9,-10.033,1,0.409,0.0122,0.0,0.198,0.222,127.01,7CpI3rs2A4etl7VXghjfWe,228801,4,Freeze corleone,Voldemort
579,0.637,0.543,1,-10.07,1,0.322,0.0459,0.0,0.107,0.413,148.039,6JTFR9jAJ9z8jUiGo2q1PV,181175,4,Freeze corleone,Kpop
580,0.662,0.715,2,-7.917,0,0.313,0.238,0.0,0.132,0.823,143.014,2G4C8evrYTOcMhWNSKSBoy,248389,4,Dave,Special
581,0.673,0.636,10,-7.431,1,0.0771,0.268,0.0,0.108,0.438,127.021,0i9RysNKssk6syOrKDX3U2,210933,4,Gazo,FLEURS (feat. Tiakola)
582,0.829,0.618,6,-5.073,0,0.0492,0.233,6.57e-06,0.091,0.414,109.998,2t0sbwkCuLSS8LKFanHEZu,176787,4,JEY BROWNIE,GTB
583,0.71,0.712,11,-7.436,0,0.3,0.0297,0.00138,0.0975,0.596,162.106,7A2DyRIqqelhZ4caPJMaFI,147788,4,Favé,Urus
584,0.662,0.821,2,-4.103,0,0.13,0.202,0.0,0.522,0.47,124.077,6pb5DtlAeG95dNQLHiArRU,137419,4,R3HAB,Rock My Body
585,0.884,0.629,2,-5.514,0,0.0416,0.168,0.0032,0.0494,0.869,108.026,7LjHqvRyDcMZ9rJ1XuY0IP,165564,4,King Serenity,All for U (Ameyatchi)
586,0.867,0.723,0,-4.276,1,0.125,0.281,0.0,0.0934,0.872,135.033,0XGBe8T2n2XTdesQgjQQIY,201533,4,Naps,C'est carré le S
587,0.756,0.529,7,-9.933,1,0.159,0.374,0.0,0.206,0.553,126.052,6FtjXmSsf4DgteX1iVANUj,158572,4,Slkrack,Vie
588,0.695,0.63,8,-7.16,0,0.035,0.229,0.0,0.118,0.55,130.968,3D29kjUyWxsT3jUUTtARVQ,240413,4,Gazo,DIE
589,0.787,0.405,1,-10.913,1,0.139,0.00219,1.19e-06,0.103,0.0806,129.894,7ebeLiT7gklzZkqM17e2VC,209333,4,Freeze corleone,Bill Clinton
